-1.0,-0.0006958266028374832,0.0,0.0003585520339116714,0.005972524223106823,0.0,-0.00023787170874159063,-0.0065198720798992854,-0.001163866866416973,0.02316845907079286,0.356347102078977
-0.006444741769349654,-1.0,0.0037661315468994895,0.009521919767753646,0.005341898837908703,0.0,-0.008339887802625163,0.0,0.003311927795744539,0.0,0.3276321859500193
0.0,0.0,-1.0,0.0,-0.005253454423072592,-0.0031814947916462967,0.0,0.0,0.0,0.0017084314227322243,0.4661524433055202
0.0,0.001277616940648624,0.0,-1.0,0.006152650095366667,0.0,0.0,0.0,-0.00819018641224148,-0.007081760592051795,0.5308326666535197
0.0,0.0006963472367979773,0.0,0.00478228914712611,-1.0,-0.012346322557211423,0.0,-0.008866949847321478,0.009583386702102096,0.0,0.726603615275774
-0.00691230701490297,0.0012993869617925371,0.007084941441679145,0.0004939293005691889,0.0,-1.0,0.0,0.0,0.0,0.0,0.18276040279572503
0.0014185008964666805,0.0,0.0,0.001367440293006236,0.0,-0.0039300779844397855,-1.0,-0.0003393239787997479,0.0,0.0,0.3434128672293604
-0.010492968436373096,-0.012714756596041304,-0.0008170223064915944,0.006515060238342776,0.0,-0.006459881764986044,-0.004055785882071504,-1.0,0.0,0.0,0.3266912573988028
0.010620234742401058,0.0,0.0,0.004969382179143122,0.0,0.006479503162185592,0.002663364051598987,0.0023953408201412905,-1.0,0.0,0.7074984582883728
-0.01092310995096646,0.0,-0.0007106009616193314,0.0,0.0,0.0,0.0,-0.0017233058647818243,0.0,-1.0,0.4467540329794386
