-1.0,0.0027056325753334175,0.0,-9.384953075765624e-6,0.0166537854692381,0.0,0.0,0.015260788952696454,0.02235334545902125,-0.031947292549817465,0.0251110895241351
-0.02383903961863164,-1.0,0.0233921244148668,0.0,0.0,0.0,0.015776289762289692,0.0020460150449417708,0.0,0.0,0.8286321256726703
0.0,0.02466939974760653,-1.0,-0.0422243591237551,0.0,0.0,0.0,0.008898502112155699,-0.007327543965982256,0.0,0.17646304484842146
-0.018749170176314008,0.0,0.04404847319281472,-1.0,-0.04187149162328978,0.011843259221493905,0.00435522397198083,-0.012024427794413107,-0.017818913916087656,0.0,0.026911166973451195
0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.5438239424200555
0.04031030289167072,-0.023536817172140286,-0.00989608407418486,0.0,-0.0019516315061722288,-1.0,0.003959809384548244,0.0,-0.032981622646410386,0.0,0.512754488389217
0.0,0.0012122056778238683,-0.004819425960444144,0.0012706222696997485,0.0,-0.030482468997810565,-1.0,-0.01229360905074213,-0.008694367494993421,0.0,0.4137620619565132
0.017322031515301515,0.0,0.0,0.0,0.0,0.015051906295453615,0.0051655418776764914,-1.0,-0.014991530998693728,0.0028316920925999206,0.5064811475169375
0.0,0.014431386542227701,0.0,0.0,0.0,0.014853445864194183,0.012426725150864616,0.0,-1.0,0.013954691189944027,0.018593005204152524
0.0,-0.0018909292558065224,0.0,0.010299149786981788,0.0,0.0,0.0,-0.0074649799577585305,0.014252973705397238,-1.0,0.55226200626784
